Hour,Day_Num,Month,Crime_Severity_Score,Is_Weekend,Arrest,Primary Type,Temporal_Cluster
20,0,4,7,0,0,SEX OFFENSE,1
16,2,10,6,0,0,BATTERY,1
22,3,8,5,0,0,BURGLARY,1
16,4,8,3,0,0,CRIMINAL TRESPASS,2
19,2,1,2,0,0,OTHER OFFENSE,3
14,3,8,2,0,0,PUBLIC PEACE VIOLATION,2
3,6,7,3,1,0,THEFT,0
8,0,2,3,0,0,THEFT,3
18,0,8,3,0,0,CRIMINAL DAMAGE,2
1,4,5,5,0,1,WEAPONS VIOLATION,0
17,0,3,2,0,0,OTHER OFFENSE,3
8,3,4,3,0,0,THEFT,3
19,4,12,2,0,1,OTHER OFFENSE,2
20,4,2,3,0,0,DECEPTIVE PRACTICE,3
20,4,6,2,0,1,INTERFERENCE WITH PUBLIC OFFICER,3
13,2,12,3,0,0,THEFT,2
19,5,3,6,1,0,BATTERY,1
12,2,8,5,0,0,MOTOR VEHICLE THEFT,1
7,1,12,3,0,0,CRIMINAL DAMAGE,2
0,1,2,3,0,0,THEFT,0
7,4,2,3,0,0,THEFT,3
18,1,12,6,0,0,BATTERY,1
1,0,7,3,0,0,THEFT,0
16,2,9,2,0,0,OTHER OFFENSE,2
9,3,8,2,0,0,OTHER OFFENSE,2
8,6,1,6,1,0,ASSAULT,0
7,3,12,6,0,1,BATTERY,0
9,4,2,6,0,1,BATTERY,1
18,4,9,6,0,0,BATTERY,1
11,0,4,3,0,0,THEFT,3
14,1,3,3,0,1,THEFT,3
20,3,1,4,0,1,NARCOTICS,3
9,4,11,3,0,0,THEFT,2
19,0,3,3,0,0,CRIMINAL DAMAGE,3
12,0,5,3,0,0,THEFT,3
11,6,3,6,1,1,BATTERY,1
10,4,12,3,0,0,DECEPTIVE PRACTICE,2
0,0,11,5,0,0,MOTOR VEHICLE THEFT,0
12,2,3,3,0,0,THEFT,3
20,3,7,3,0,0,DECEPTIVE PRACTICE,2
7,0,8,3,0,0,THEFT,2
17,2,3,2,0,0,OTHER OFFENSE,3
23,5,3,5,1,0,MOTOR VEHICLE THEFT,1
21,4,6,3,0,0,DECEPTIVE PRACTICE,3
12,4,6,5,0,0,MOTOR VEHICLE THEFT,1
21,5,8,3,1,0,CRIMINAL TRESPASS,2
19,6,10,6,1,0,BATTERY,1
5,3,10,3,0,0,THEFT,2
0,4,11,5,0,0,MOTOR VEHICLE THEFT,0
22,5,6,6,1,0,BATTERY,1
1,2,10,6,0,0,ASSAULT,0
19,4,1,3,0,0,DECEPTIVE PRACTICE,3
1,4,10,3,0,0,CRIMINAL DAMAGE,0
0,5,2,3,1,0,DECEPTIVE PRACTICE,0
16,4,6,5,0,0,MOTOR VEHICLE THEFT,1
11,3,9,3,0,1,CRIMINAL TRESPASS,2
14,0,3,3,0,0,CRIMINAL DAMAGE,3
21,1,10,6,0,1,ASSAULT,1
12,5,3,3,1,0,THEFT,3
10,0,10,7,0,0,ROBBERY,1
18,6,3,6,1,0,BATTERY,1
0,1,7,6,0,0,BATTERY,0
3,1,10,3,0,0,THEFT,0
22,3,10,3,0,0,THEFT,2
16,0,6,3,0,0,THEFT,3
22,3,9,2,0,0,OTHER OFFENSE,2
15,3,3,3,0,0,THEFT,3
10,3,7,6,0,0,BATTERY,1
18,0,12,3,0,0,THEFT,2
1,2,8,3,0,0,THEFT,0
20,6,6,7,1,0,ROBBERY,1
9,4,7,4,0,1,NARCOTICS,0
9,2,7,3,0,0,DECEPTIVE PRACTICE,2
19,5,3,6,1,0,BATTERY,1
11,3,10,6,0,0,ASSAULT,1
23,2,2,5,0,0,MOTOR VEHICLE THEFT,1
11,0,2,5,0,0,MOTOR VEHICLE THEFT,3
18,5,9,6,1,1,BATTERY,1
0,3,7,3,0,0,CRIMINAL DAMAGE,0
10,1,2,3,0,0,DECEPTIVE PRACTICE,3
8,2,6,5,0,0,BURGLARY,0
0,0,6,6,0,1,BATTERY,0
1,4,10,8,0,0,CRIMINAL SEXUAL ASSAULT,0
10,5,11,5,1,0,MOTOR VEHICLE THEFT,0
18,0,10,3,0,1,THEFT,2
18,3,4,3,0,0,THEFT,3
19,2,9,4,0,1,NARCOTICS,2
10,5,3,2,1,0,OTHER OFFENSE,3
0,5,10,7,1,0,SEX OFFENSE,0
15,6,12,2,1,0,OTHER OFFENSE,2
14,6,6,5,1,0,MOTOR VEHICLE THEFT,1
16,3,9,3,0,0,THEFT,2
1,6,6,3,1,0,DECEPTIVE PRACTICE,0
1,1,9,3,0,0,CRIMINAL DAMAGE,0
7,1,7,3,0,0,THEFT,2
23,1,8,7,0,0,ROBBERY,1
6,2,1,3,0,0,THEFT,3
18,2,8,5,0,1,WEAPONS VIOLATION,1
14,1,6,7,0,1,ROBBERY,1
14,2,10,6,0,0,ASSAULT,1
8,4,1,3,0,0,THEFT,3
10,3,6,5,0,0,MOTOR VEHICLE THEFT,1
21,2,1,3,0,0,THEFT,3
1,5,3,6,1,0,ASSAULT,0
9,1,11,2,0,1,OTHER OFFENSE,2
8,6,2,3,1,0,CRIMINAL TRESPASS,3
7,5,10,6,1,0,ASSAULT,0
10,0,7,3,0,0,DECEPTIVE PRACTICE,2
15,6,6,3,1,0,DECEPTIVE PRACTICE,3
1,1,10,3,0,0,THEFT,0
0,3,5,3,0,0,DECEPTIVE PRACTICE,0
18,4,7,6,0,0,ASSAULT,1
12,2,3,3,0,0,THEFT,3
23,6,11,6,1,1,BATTERY,1
9,6,9,6,1,0,BATTERY,0
1,0,9,5,0,0,MOTOR VEHICLE THEFT,0
17,5,5,3,1,0,CRIMINAL DAMAGE,3
16,2,3,2,0,0,OTHER OFFENSE,3
3,1,3,6,0,0,ASSAULT,0
15,4,3,3,0,0,THEFT,3
13,5,6,2,1,0,OTHER OFFENSE,3
17,6,7,6,1,0,BATTERY,1
19,2,10,4,0,1,NARCOTICS,2
2,0,1,5,0,0,MOTOR VEHICLE THEFT,0
10,2,6,3,0,0,THEFT,3
1,3,10,6,0,0,ASSAULT,0
8,1,8,3,0,0,DECEPTIVE PRACTICE,2
7,0,1,6,0,0,BATTERY,1
21,6,4,3,1,0,DECEPTIVE PRACTICE,3
4,6,3,3,1,0,THEFT,0
16,6,6,3,1,0,CRIMINAL DAMAGE,3
2,6,12,3,1,0,CRIMINAL DAMAGE,0
15,0,11,6,0,0,ASSAULT,1
15,1,1,3,0,0,THEFT,3
12,0,2,6,0,1,BATTERY,1
20,5,4,5,1,1,WEAPONS VIOLATION,1
7,1,6,4,0,1,NARCOTICS,0
14,5,10,3,1,0,THEFT,2
22,3,7,3,0,0,THEFT,2
19,1,6,6,0,0,BATTERY,1
12,6,8,6,1,0,BATTERY,1
0,2,5,3,0,0,THEFT,0
3,0,1,3,0,0,CRIMINAL DAMAGE,3
0,3,6,6,0,0,ASSAULT,0
2,6,8,5,1,0,WEAPONS VIOLATION,0
15,0,8,6,0,0,BATTERY,1
13,3,8,3,0,0,CRIMINAL DAMAGE,2
16,0,1,6,0,0,BATTERY,1
12,1,11,5,0,0,MOTOR VEHICLE THEFT,2
0,5,8,3,1,0,THEFT,0
14,3,3,3,0,0,THEFT,3
1,5,7,6,1,1,BATTERY,0
23,0,8,5,0,0,MOTOR VEHICLE THEFT,1
10,4,5,6,0,0,BATTERY,1
7,0,9,3,0,0,THEFT,2
18,0,8,3,0,0,CRIMINAL TRESPASS,2
20,5,3,3,1,0,THEFT,3
15,4,8,6,0,1,BATTERY,1
18,2,12,3,0,0,DECEPTIVE PRACTICE,2
10,4,10,3,0,0,CRIMINAL TRESPASS,2
16,5,7,3,1,1,THEFT,2
22,6,2,6,1,0,BATTERY,1
9,3,6,3,0,0,THEFT,3
12,5,7,5,1,0,WEAPONS VIOLATION,1
1,1,10,3,0,0,CRIMINAL DAMAGE,0
17,1,9,6,0,0,BATTERY,1
0,1,12,6,0,0,BATTERY,0
10,4,1,2,0,0,OTHER OFFENSE,3
8,3,5,2,0,0,OTHER OFFENSE,3
0,5,1,3,1,0,THEFT,0
17,0,4,5,0,0,WEAPONS VIOLATION,1
3,6,6,3,1,0,CRIMINAL DAMAGE,0
12,6,4,2,1,0,OTHER OFFENSE,3
0,3,11,5,0,0,BURGLARY,0
17,6,7,3,1,0,CRIMINAL DAMAGE,2
8,4,3,3,0,0,THEFT,3
0,2,7,6,0,0,ASSAULT,0
0,1,12,3,0,0,DECEPTIVE PRACTICE,0
11,2,7,6,0,0,BATTERY,1
10,4,4,3,0,0,THEFT,3
19,0,10,5,0,1,WEAPONS VIOLATION,1
21,0,8,4,0,1,NARCOTICS,2
17,6,1,6,1,0,BATTERY,1
16,4,8,3,0,0,THEFT,2
0,2,6,5,0,0,MOTOR VEHICLE THEFT,0
14,6,9,3,1,0,THEFT,2
10,4,8,3,0,0,DECEPTIVE PRACTICE,2
15,1,7,3,0,0,THEFT,2
21,1,9,6,0,0,BATTERY,1
14,5,12,3,1,0,THEFT,2
0,1,4,3,0,0,CRIMINAL DAMAGE,0
0,0,1,3,0,0,CRIMINAL DAMAGE,3
12,3,12,3,0,0,DECEPTIVE PRACTICE,2
12,4,4,7,0,0,ROBBERY,1
7,0,7,3,0,0,THEFT,2
15,5,12,5,1,0,BURGLARY,2
10,0,9,2,0,0,OTHER OFFENSE,2
19,3,8,3,0,0,THEFT,2
9,0,4,3,0,0,DECEPTIVE PRACTICE,3
1,6,6,5,1,0,BURGLARY,0
20,4,1,6,0,0,BATTERY,1
23,0,6,5,0,0,MOTOR VEHICLE THEFT,1
3,3,8,2,0,0,OTHER OFFENSE,0
18,4,1,3,0,0,THEFT,3
12,1,2,6,0,0,BATTERY,1
21,2,6,3,0,0,THEFT,3
6,4,7,3,0,0,CRIMINAL DAMAGE,0
10,5,6,3,1,0,THEFT,3
2,0,4,3,0,0,CRIMINAL DAMAGE,0
0,4,5,3,0,0,CRIMINAL DAMAGE,0
6,2,11,5,0,0,MOTOR VEHICLE THEFT,0
3,0,11,3,0,0,CRIMINAL DAMAGE,2
0,1,9,6,0,0,BATTERY,0
20,1,5,3,0,0,CRIMINAL DAMAGE,3
21,0,10,3,0,0,THEFT,2
3,6,3,6,1,1,BATTERY,0
16,2,7,2,0,0,OTHER OFFENSE,2
18,5,9,3,1,0,CRIMINAL DAMAGE,2
2,6,9,3,1,0,THEFT,0
23,5,2,3,1,0,CRIMINAL DAMAGE,3
19,1,6,3,0,0,THEFT,3
21,5,3,6,1,1,BATTERY,1
16,3,8,3,0,0,THEFT,2
21,0,12,2,0,1,OTHER OFFENSE,2
5,6,10,5,1,0,BURGLARY,0
11,2,2,3,0,0,CRIMINAL DAMAGE,3
11,1,3,5,0,0,MOTOR VEHICLE THEFT,3
18,4,4,3,0,0,CRIMINAL DAMAGE,3
0,0,3,7,0,0,SEX OFFENSE,0
8,2,3,4,0,1,NARCOTICS,3
1,0,9,3,0,1,CRIMINAL TRESPASS,0
17,6,6,2,1,0,OTHER OFFENSE,3
15,1,7,5,0,0,BURGLARY,1
1,1,3,3,0,0,THEFT,0
12,4,12,4,0,1,PROSTITUTION,2
0,0,3,7,0,0,ROBBERY,0
2,2,2,6,0,0,ASSAULT,0
2,5,11,3,1,0,THEFT,0
3,5,3,3,1,0,CRIMINAL DAMAGE,0
13,3,1,3,0,0,CRIMINAL DAMAGE,3
1,0,9,4,0,1,NARCOTICS,0
10,0,3,3,0,0,CRIMINAL DAMAGE,3
20,5,6,6,1,0,BATTERY,1
14,4,12,5,0,1,WEAPONS VIOLATION,2
23,5,1,6,1,0,BATTERY,1
11,3,10,6,0,0,ASSAULT,1
4,4,12,2,0,1,INTERFERENCE WITH PUBLIC OFFICER,2
20,3,5,6,0,0,BATTERY,1
13,4,3,3,0,0,THEFT,3
3,0,6,5,0,0,MOTOR VEHICLE THEFT,0
12,2,11,6,0,1,ASSAULT,1
18,6,3,3,1,0,THEFT,3
17,2,7,6,0,0,ASSAULT,1
15,2,11,3,0,0,DECEPTIVE PRACTICE,2
16,2,10,3,0,0,THEFT,2
7,3,8,3,0,0,THEFT,2
0,5,12,3,1,0,CRIMINAL TRESPASS,0
17,6,7,4,1,1,NARCOTICS,2
6,2,4,7,0,0,ROBBERY,1
19,5,12,5,1,0,BURGLARY,2
14,3,8,5,0,0,MOTOR VEHICLE THEFT,1
11,2,1,6,0,0,BATTERY,1
23,1,10,6,0,0,BATTERY,1
0,6,3,3,1,0,CRIMINAL DAMAGE,0
7,1,10,3,0,1,THEFT,2
0,4,3,6,0,0,ASSAULT,0
13,3,7,3,0,0,THEFT,2
13,2,5,5,0,1,BURGLARY,1
12,1,2,6,0,0,BATTERY,1
15,1,12,3,0,0,THEFT,2
4,2,6,5,0,1,OFFENSE INVOLVING CHILDREN,0
0,2,11,3,0,0,DECEPTIVE PRACTICE,0
2,5,5,3,1,0,CRIMINAL DAMAGE,0
8,2,5,5,0,0,BURGLARY,0
10,1,5,3,0,0,THEFT,3
21,1,4,3,0,0,THEFT,3
16,5,6,3,1,0,THEFT,3
0,2,9,5,0,0,MOTOR VEHICLE THEFT,0
0,6,3,5,1,0,BURGLARY,0
22,0,6,4,0,1,NARCOTICS,3
14,4,7,2,0,1,INTERFERENCE WITH PUBLIC OFFICER,2
0,5,1,3,1,0,DECEPTIVE PRACTICE,0
12,1,8,3,0,0,CRIMINAL DAMAGE,2
22,5,7,5,1,0,MOTOR VEHICLE THEFT,1
20,2,10,5,0,0,MOTOR VEHICLE THEFT,1
20,5,7,3,1,1,THEFT,2
15,0,12,6,0,1,BATTERY,1
2,4,9,5,0,0,BURGLARY,0
1,3,5,2,0,0,OTHER OFFENSE,0
17,5,9,6,1,1,ASSAULT,1
11,2,9,7,0,0,ROBBERY,1
11,1,9,5,0,0,MOTOR VEHICLE THEFT,1
19,5,12,5,1,0,MOTOR VEHICLE THEFT,2
17,5,12,3,1,0,CRIMINAL DAMAGE,2
3,2,10,3,0,0,CRIMINAL DAMAGE,0
23,4,2,5,0,0,MOTOR VEHICLE THEFT,1
10,0,3,6,0,0,ASSAULT,1
10,1,2,3,0,0,DECEPTIVE PRACTICE,3
17,0,9,6,0,0,ASSAULT,1
10,0,4,3,0,0,CRIMINAL DAMAGE,3
8,3,6,6,0,0,BATTERY,0
8,1,11,3,0,0,THEFT,2
0,3,12,6,0,1,BATTERY,0
7,2,10,5,0,0,BURGLARY,0
13,2,3,5,0,0,BURGLARY,3
15,5,2,6,1,1,BATTERY,1
8,2,3,3,0,0,DECEPTIVE PRACTICE,3
5,2,9,6,0,0,BATTERY,0
9,2,2,2,0,0,OTHER OFFENSE,3
8,0,10,3,0,0,CRIMINAL DAMAGE,2
18,6,6,3,1,0,THEFT,3
1,5,8,3,1,0,THEFT,0
22,5,10,5,1,0,MOTOR VEHICLE THEFT,1
5,5,3,6,1,0,BATTERY,0
12,6,6,3,1,0,THEFT,3
7,3,8,5,0,0,OFFENSE INVOLVING CHILDREN,0
1,5,4,3,1,1,CRIMINAL DAMAGE,0
19,1,9,5,0,0,MOTOR VEHICLE THEFT,1
14,6,3,3,1,0,DECEPTIVE PRACTICE,3
22,4,8,3,0,0,CRIMINAL DAMAGE,2
14,0,7,6,0,0,BATTERY,1
2,3,5,3,0,0,CRIMINAL TRESPASS,0
13,0,4,3,0,0,THEFT,3
9,1,4,3,0,0,THEFT,3
20,3,4,3,0,0,THEFT,3
19,2,1,3,0,0,CRIMINAL DAMAGE,3
21,3,2,3,0,0,THEFT,3
11,4,3,3,0,1,THEFT,3
8,2,8,6,0,0,ASSAULT,1
16,6,3,6,1,0,BATTERY,1
0,6,6,3,1,0,THEFT,0
7,0,1,6,0,0,ASSAULT,1
13,5,5,3,1,0,DECEPTIVE PRACTICE,3
13,2,3,6,0,0,ASSAULT,1
11,1,3,3,0,0,THEFT,3
11,3,8,3,0,1,THEFT,2
8,1,1,3,0,0,THEFT,3
23,3,5,5,0,0,MOTOR VEHICLE THEFT,1
11,4,11,7,0,0,SEX OFFENSE,1
17,3,7,6,0,1,BATTERY,1
22,3,8,3,0,0,THEFT,2
17,1,1,5,0,0,MOTOR VEHICLE THEFT,3
12,3,6,3,0,0,THEFT,3
18,0,9,6,0,0,BATTERY,1
14,0,10,3,0,1,THEFT,2
13,5,1,3,1,0,THEFT,3
20,0,4,5,0,0,MOTOR VEHICLE THEFT,1
21,3,10,6,0,0,BATTERY,1
2,1,5,3,0,0,CRIMINAL DAMAGE,0
18,4,5,4,0,1,NARCOTICS,3
5,6,10,7,1,0,ROBBERY,0
13,2,4,4,0,1,NARCOTICS,3
19,6,8,6,1,0,ASSAULT,1
15,0,10,6,0,0,BATTERY,1
12,2,5,3,0,0,CRIMINAL DAMAGE,3
21,3,8,3,0,0,THEFT,2
16,2,5,3,0,0,THEFT,3
22,2,3,5,0,0,MOTOR VEHICLE THEFT,1
16,4,7,7,0,0,ROBBERY,1
2,6,7,6,1,1,BATTERY,0
21,0,1,3,0,0,CRIMINAL DAMAGE,3
19,0,5,5,0,0,WEAPONS VIOLATION,1
4,4,1,4,0,1,NARCOTICS,0
8,6,2,6,1,0,BATTERY,0
13,1,4,6,0,0,ASSAULT,1
18,3,8,3,0,0,THEFT,2
19,3,10,6,0,0,BATTERY,1
12,6,3,3,1,0,DECEPTIVE PRACTICE,3
17,4,2,3,0,1,CRIMINAL TRESPASS,3
22,2,5,5,0,0,MOTOR VEHICLE THEFT,1
15,1,12,6,0,0,BATTERY,1
0,1,9,3,0,0,DECEPTIVE PRACTICE,0
19,3,7,3,0,0,THEFT,2
5,6,4,5,1,0,BURGLARY,0
0,2,7,6,0,0,ASSAULT,0
16,4,12,5,0,0,MOTOR VEHICLE THEFT,2
14,4,10,3,0,0,THEFT,2
1,2,10,3,0,0,CRIMINAL DAMAGE,0
1,4,6,2,0,0,OTHER OFFENSE,0
19,0,8,3,0,0,THEFT,2
12,4,1,3,0,0,THEFT,3
0,0,8,7,0,0,ROBBERY,0
0,0,9,3,0,0,THEFT,0
18,1,5,3,0,0,CRIMINAL DAMAGE,3
21,4,3,6,0,0,BATTERY,1
21,2,9,2,0,1,OTHER OFFENSE,2
16,0,8,6,0,0,ASSAULT,1
8,6,3,3,1,0,THEFT,3
0,6,8,5,1,1,WEAPONS VIOLATION,0
8,6,12,5,1,0,BURGLARY,0
16,2,11,3,0,0,THEFT,2
5,4,4,3,0,0,CRIMINAL DAMAGE,0
16,2,3,6,0,0,BATTERY,1
1,1,7,5,0,0,BURGLARY,0
10,5,10,5,1,0,BURGLARY,0
18,2,7,3,0,0,THEFT,2
12,2,12,6,0,0,BATTERY,1
22,2,10,5,0,0,MOTOR VEHICLE THEFT,1
19,0,4,2,0,1,OTHER OFFENSE,3
16,2,2,5,0,1,WEAPONS VIOLATION,3
14,0,5,5,0,0,OFFENSE INVOLVING CHILDREN,1
0,5,5,5,1,0,BURGLARY,0
21,1,7,3,0,0,THEFT,2
21,5,11,3,1,1,THEFT,2
0,6,9,3,1,0,CRIMINAL DAMAGE,0
19,0,11,3,0,1,THEFT,2
1,6,3,2,1,0,PUBLIC PEACE VIOLATION,0
7,2,7,3,0,0,CRIMINAL DAMAGE,0
14,5,12,5,1,0,MOTOR VEHICLE THEFT,2
2,6,2,5,1,1,MOTOR VEHICLE THEFT,0
2,0,11,6,0,0,BATTERY,0
22,3,8,3,0,0,CRIMINAL DAMAGE,2
9,6,2,3,1,0,CRIMINAL DAMAGE,3
11,6,10,3,1,0,THEFT,2
11,4,3,6,0,0,ASSAULT,1
13,5,5,3,1,0,THEFT,3
9,2,12,2,0,0,OTHER OFFENSE,2
22,3,7,5,0,1,WEAPONS VIOLATION,1
20,2,12,3,0,1,CRIMINAL TRESPASS,2
17,2,1,6,0,0,BATTERY,1
0,2,5,3,0,0,THEFT,0
10,5,4,6,1,0,BATTERY,1
23,1,7,6,0,0,BATTERY,1
14,3,1,3,0,1,THEFT,3
15,1,3,6,0,0,BATTERY,1
18,3,10,3,0,0,THEFT,2
10,2,12,2,0,0,OTHER OFFENSE,2
17,1,6,2,0,0,OTHER OFFENSE,3
22,6,11,6,1,0,BATTERY,1
12,6,8,3,1,0,CRIMINAL DAMAGE,2
14,0,12,8,0,0,CRIMINAL SEXUAL ASSAULT,1
23,4,7,3,0,0,THEFT,2
23,2,7,6,0,0,BATTERY,1
17,1,9,5,0,1,WEAPONS VIOLATION,1
19,3,12,5,0,0,MOTOR VEHICLE THEFT,2
17,2,2,5,0,0,BURGLARY,3
20,5,12,4,1,1,NARCOTICS,2
14,0,5,3,0,0,THEFT,3
18,4,3,4,0,1,NARCOTICS,3
8,4,3,2,0,0,OTHER OFFENSE,3
17,3,7,5,0,0,MOTOR VEHICLE THEFT,1
20,6,6,6,1,1,BATTERY,1
17,4,10,3,0,0,CRIMINAL DAMAGE,2
9,3,2,6,0,0,ASSAULT,1
17,3,4,3,0,0,THEFT,3
10,5,9,3,1,0,THEFT,2
20,0,10,5,0,0,MOTOR VEHICLE THEFT,1
15,2,1,6,0,0,ASSAULT,1
13,4,12,6,0,1,BATTERY,1
13,4,8,3,0,0,THEFT,2
14,2,1,3,0,1,CRIMINAL TRESPASS,3
10,2,8,3,0,0,CRIMINAL TRESPASS,2
12,2,1,6,0,0,BATTERY,1
17,3,2,6,0,0,BATTERY,1
16,3,7,5,0,1,WEAPONS VIOLATION,1
12,4,3,3,0,0,THEFT,3
7,2,8,3,0,0,CRIMINAL DAMAGE,2
17,2,8,4,0,1,NARCOTICS,2
17,6,8,6,1,0,BATTERY,1
20,6,5,5,1,0,WEAPONS VIOLATION,1
21,5,1,6,1,0,BATTERY,1
13,2,8,3,0,0,THEFT,2
11,0,9,6,0,1,BATTERY,1
20,6,3,6,1,0,ASSAULT,1
17,3,4,2,0,1,OTHER OFFENSE,3
21,0,3,5,0,0,MOTOR VEHICLE THEFT,1
12,1,7,3,0,0,DECEPTIVE PRACTICE,2
12,4,6,8,0,0,CRIMINAL SEXUAL ASSAULT,1
15,1,2,5,0,0,MOTOR VEHICLE THEFT,3
19,4,7,3,0,0,DECEPTIVE PRACTICE,2
20,6,6,6,1,0,BATTERY,1
21,5,4,6,1,0,ASSAULT,1
20,4,6,3,0,0,CRIMINAL DAMAGE,3
16,3,11,2,0,0,OTHER OFFENSE,2
17,4,8,6,0,0,BATTERY,1
0,5,12,3,1,0,CRIMINAL DAMAGE,0
22,5,4,6,1,1,BATTERY,1
20,2,1,3,0,0,CRIMINAL DAMAGE,3
6,1,12,2,0,0,OTHER OFFENSE,2
10,4,10,6,0,0,BATTERY,1
9,3,2,2,0,0,OTHER OFFENSE,3
10,5,10,5,1,0,MOTOR VEHICLE THEFT,0
16,1,8,6,0,0,BATTERY,1
6,2,9,6,0,1,BATTERY,0
6,4,5,3,0,0,THEFT,0
12,4,9,3,0,0,THEFT,2
22,3,8,7,0,0,ARSON,1
22,5,6,6,1,0,BATTERY,1
9,3,9,3,0,0,CRIMINAL DAMAGE,2
17,6,3,6,1,0,BATTERY,1
18,3,6,3,0,0,THEFT,3
16,1,8,2,0,0,OTHER OFFENSE,2
21,2,5,2,0,1,INTERFERENCE WITH PUBLIC OFFICER,3
0,3,10,6,0,0,ASSAULT,0
15,4,11,3,0,0,THEFT,2
10,6,2,3,1,0,THEFT,3
8,4,6,3,0,0,THEFT,0
15,3,12,5,0,1,WEAPONS VIOLATION,2
9,4,3,5,0,0,MOTOR VEHICLE THEFT,0
18,4,8,3,0,0,THEFT,2
10,6,3,6,1,0,BATTERY,1
10,4,10,5,0,0,BURGLARY,0
20,2,7,3,0,0,CRIMINAL DAMAGE,2
12,4,5,5,0,1,WEAPONS VIOLATION,1
5,5,10,6,1,0,BATTERY,0
22,3,5,6,0,1,BATTERY,1
21,6,12,3,1,0,THEFT,2
15,6,1,2,1,1,OTHER OFFENSE,3
16,6,1,3,1,0,CRIMINAL DAMAGE,3
19,0,12,3,0,0,THEFT,2
19,1,1,3,0,0,THEFT,3
6,4,9,6,0,0,BATTERY,0
12,3,7,3,0,0,THEFT,2
9,4,1,4,0,1,NARCOTICS,3
10,1,5,6,0,0,BATTERY,1
1,5,7,3,1,0,THEFT,0
12,6,4,3,1,0,THEFT,3
20,3,8,3,0,0,DECEPTIVE PRACTICE,2
17,2,5,7,0,0,SEX OFFENSE,1
0,1,3,6,0,0,ASSAULT,0
11,5,7,6,1,0,ASSAULT,1
0,5,1,3,1,0,CRIMINAL DAMAGE,0
3,4,10,5,0,0,MOTOR VEHICLE THEFT,0
7,2,7,3,0,0,THEFT,0
13,2,10,3,0,0,THEFT,2
13,0,7,6,0,1,BATTERY,1
7,2,3,6,0,0,ASSAULT,0
9,3,6,3,0,0,CRIMINAL DAMAGE,3
16,6,12,3,1,0,THEFT,2
16,1,7,6,0,0,BATTERY,1
17,6,6,6,1,0,BATTERY,1
23,0,1,6,0,0,BATTERY,1
10,3,4,6,0,0,ASSAULT,1
1,1,9,5,0,0,MOTOR VEHICLE THEFT,0
10,1,8,6,0,0,ASSAULT,1
9,4,8,6,0,0,BATTERY,1
20,4,12,6,0,0,BATTERY,1
3,0,5,3,0,0,CRIMINAL DAMAGE,0
18,2,3,6,0,0,BATTERY,1
16,0,9,3,0,0,THEFT,2
22,1,3,3,0,1,THEFT,3
5,0,7,3,0,0,DECEPTIVE PRACTICE,0
1,2,4,6,0,0,BATTERY,0
0,3,1,6,0,0,BATTERY,0
0,4,7,3,0,0,DECEPTIVE PRACTICE,0
21,5,1,4,1,1,NARCOTICS,3
1,4,5,6,0,1,BATTERY,0
11,6,7,3,1,0,THEFT,2
22,6,6,3,1,0,THEFT,3
1,1,12,5,0,0,MOTOR VEHICLE THEFT,0
11,2,7,3,0,0,DECEPTIVE PRACTICE,2
23,3,9,6,0,0,ASSAULT,1
4,6,3,5,1,0,BURGLARY,0
11,3,10,3,0,0,DECEPTIVE PRACTICE,2
21,5,2,2,1,1,LIQUOR LAW VIOLATION,3
0,6,1,3,1,0,THEFT,0
22,5,1,5,1,0,MOTOR VEHICLE THEFT,3
13,2,6,2,0,1,INTERFERENCE WITH PUBLIC OFFICER,3
17,6,2,5,1,0,MOTOR VEHICLE THEFT,3
21,6,8,3,1,0,THEFT,2
17,2,3,5,0,0,MOTOR VEHICLE THEFT,1
17,4,9,3,0,0,THEFT,2
9,5,8,6,1,1,BATTERY,0
18,6,12,5,1,0,MOTOR VEHICLE THEFT,2
9,5,5,5,1,0,BURGLARY,0
10,2,4,3,0,0,THEFT,3
4,6,3,6,1,1,BATTERY,0
8,2,10,6,0,0,BATTERY,1
0,5,4,3,1,0,CRIMINAL DAMAGE,0
3,0,1,3,0,0,CRIMINAL DAMAGE,3
20,4,7,6,0,0,ASSAULT,1
12,3,11,4,0,1,PROSTITUTION,2
13,1,3,5,0,0,MOTOR VEHICLE THEFT,3
17,5,6,6,1,0,BATTERY,1
4,5,10,3,1,0,CRIMINAL DAMAGE,0
1,4,6,5,0,0,MOTOR VEHICLE THEFT,0
7,6,4,3,1,0,THEFT,3
21,2,7,3,0,0,CRIMINAL DAMAGE,2
0,5,4,3,1,0,CRIMINAL DAMAGE,0
2,3,12,5,0,0,MOTOR VEHICLE THEFT,0
9,6,10,6,1,0,BATTERY,0
11,0,3,3,0,0,CRIMINAL DAMAGE,3
20,5,1,6,1,0,BATTERY,1
6,4,4,3,0,0,CRIMINAL DAMAGE,3
13,4,9,6,0,0,BATTERY,1
5,3,3,3,0,0,CRIMINAL DAMAGE,3
23,5,2,6,1,1,BATTERY,1
19,1,10,6,0,0,BATTERY,1
11,6,3,3,1,0,THEFT,3
0,0,4,6,0,1,ASSAULT,0
9,1,6,6,0,0,ASSAULT,1
14,0,3,5,0,1,WEAPONS VIOLATION,3
8,3,4,6,0,1,BATTERY,1
11,1,4,6,0,0,BATTERY,1
0,4,8,5,0,0,WEAPONS VIOLATION,0
8,4,1,3,0,0,THEFT,3
